event_date,n_total_fits,n_valid_fits,valid_fit_pct,mean_tc_error_days,median_tc_error_days,median_abs_tc_error_days,iqr_tc_error_days,hit_rate_pm_15d,hit_rate_pm_30d,hit_rate_pm_60d
2007-06-01,1066,253,0.2373358348968105,60.07905138339921,49.0,49.0,9.0,0.0,0.0,0.782608695652174
2011-02-17,6500,248,0.038153846153846156,116.4274193548387,84.5,91.5,171.25,0.12903225806451613,0.1814516129032258,0.34274193548387094
2015-07-20,6500,1673,0.2573846153846154,109.52062163777644,206.0,236.0,386.0,0.0017931858936043037,0.0041841004184100415,0.009563658099222952
2018-01-23,6500,113,0.017384615384615384,43.49557522123894,138.0,206.0,427.0,0.02654867256637168,0.035398230088495575,0.05309734513274336
2020-02-19,6500,7,0.0010769230769230769,386.0,458.0,458.0,143.0,0.0,0.0,0.0
2022-01-05,6500,779,0.11984615384615385,273.00256739409497,359.0,359.0,326.5,0.011553273427471117,0.03209242618741977,0.07060333761232349
