t1,t2,dt,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested
2008-05-06,2009-05-11,251,251,2010-09-23,500,2010-09-23,False,0.05281946283745167,0.7002638092636714,11.545339188739854,-3.1504598600944473,-0.22606634016444263,-0.03202093382687954,0.22832286429197338,0.1,6.0,-3.000884710124404,0.2299711178630013,True,250
2008-03-31,2009-05-11,276,276,2010-09-23,500,2010-09-23,False,0.05066851835601025,0.708574455660564,12.120918717604587,-3.451690365860256,-0.23198871162825602,-0.029351485505100028,0.23383813210059265,0.1,6.0,-3.0157401634523,0.24601707278259516,True,275
2008-02-21,2009-05-11,301,301,2010-09-22,499,2010-09-23,False,0.04984658339028429,0.7478892445810543,12.054286818480348,-3.418100528484528,-0.23085327607021872,-0.027165830248576217,0.2324461602295187,0.1,6.0,-3.0244556188277483,0.24508188083278268,True,300
2008-01-17,2009-05-11,326,326,2010-04-24,348,2010-09-23,False,0.049243352831631775,0.7905199421807882,3.1070997391811526,1.2552734041752056,-0.034132146941557945,0.11499622366038117,0.1199547202530543,0.1,6.0,1.8593248938007465,0.17440933844691614,True,325
2007-12-07,2009-05-11,351,351,2010-08-20,466,2010-09-23,False,0.05546350744112805,1.0797464308428955,4.216855089154631,0.003532098873112993,-5.031958502101021e-05,-0.00021090572263549187,0.0002168254700838573,0.9,13.0,-1.8050058290039932,1.127773051247963,True,350
2007-11-02,2009-05-11,376,376,2010-08-24,470,2010-09-23,False,0.053927525245960284,1.093474920161785,4.213863660228206,0.0035236205556805553,-3.4129383425048044e-05,-0.00021256629925644056,0.0002152887511983675,0.9,13.0,-1.729996363398862,1.1330966443404458,True,375
2007-09-28,2009-05-11,401,401,2010-09-14,491,2010-09-23,False,0.05296436224817837,1.124894691010861,4.197628775012227,0.003472517751092113,5.4943666454300064e-05,-0.00019901954869252657,0.0002064644939092878,0.9,13.0,-1.3014340320490156,1.1643894333774996,True,400
2007-08-24,2009-05-11,426,426,2010-09-07,484,2010-09-23,False,0.05639795971838851,1.3549909205291106,4.27125000263833,0.003296047115622955,-8.578689949563807e-05,0.00017622069522745996,0.0001959926670861031,0.9,11.595476642964528,2.023840507885869,1.3052914469825512,True,425
2007-07-19,2009-05-11,451,451,2010-01-29,263,2010-09-23,False,0.05755194717423499,1.4938142072192164,4.672358893737472,0.003064365656215039,-3.525849559833183e-05,0.0002587046114704771,0.0002610962226995023,0.9,7.1748065316625,1.7062503973695613,1.4722186398689865,True,450
2007-06-14,2009-05-11,476,476,2009-12-12,215,2010-09-23,False,0.05629880264266707,1.5087082652030368,4.759912091657445,0.00298881415254486,4.0413175684385436e-05,0.00028240056292882615,0.0002852775888698846,0.9,6.222754393613924,1.4286555369734422,1.5152737686184068,True,475
2007-05-08,2009-05-11,501,501,2009-12-27,230,2010-09-23,False,0.055822775674783935,1.5612073243026616,4.764809810074072,0.0028732665819705934,0.00027125789206663086,9.65442231475787e-05,0.00028792643336727775,0.9,6.0,0.3419328253284613,1.4968753728346296,True,500
2007-03-29,2009-05-11,526,526,2010-02-11,276,2010-09-23,False,0.05629780009310572,1.6671266473400528,4.535065376689871,0.01203781115352679,0.00043039109983704707,0.0008565480373380076,0.0009585984764678775,0.7022356199559712,6.0,1.105173358725403,1.4697463685834578,True,525
2007-02-22,2009-05-11,551,551,2010-05-27,381,2010-09-23,False,0.05700213031085569,1.790332815846651,-1.599019980317431,3.74668678121542,-0.0465812329087133,0.02559648734155584,0.05315064838289579,0.1,6.0,2.639131754306556,1.1748639308606965,True,550
2007-01-18,2009-05-11,576,576,2010-06-24,409,2010-09-23,False,0.055868185897224344,1.7978424165773665,-1.5802638722449553,3.7207091494108395,-0.055752705701110794,0.013197715638444185,0.05729348908094101,0.1,6.0,2.9091524361609133,1.0823536871570263,True,575
2006-12-08,2009-05-11,601,601,2010-08-27,473,2010-09-23,False,0.055178867507707424,1.829869159079311,-1.4446268680332863,3.616675495732356,-0.06335768216236803,-0.022319795091544692,0.06717417019894024,0.1,6.0,-2.8028859819164778,0.8973378420657224,True,600
2006-11-03,2009-05-11,626,626,2010-09-23,500,2010-09-23,False,0.05464901017398058,1.869557959935391,-1.2224852443304082,3.489928494001613,-0.06211175426677448,-0.03962839731222745,0.07367686130415664,0.1,6.0,-2.5736870285975733,0.789467328961058,True,625
2006-09-29,2009-05-11,651,651,2010-09-23,500,2010-09-23,False,0.05425754267468128,1.9164664900487542,-1.0277081567775705,3.39020090630389,-0.06414644610666906,-0.04275524980242695,0.07708941518641667,0.1,6.0,-2.553687703655459,0.7329585819500961,True,650
2006-08-25,2009-05-11,676,676,2010-09-23,500,2010-09-23,False,0.054812621652130106,2.030990280848584,-0.7524176257239918,3.2493883802034906,-0.06674139567752647,-0.047526721480628975,0.081934139109906,0.1,6.0,-2.5227902355453935,0.6609756762165562,True,675
2006-07-21,2009-05-11,701,701,2010-09-23,500,2010-09-23,False,0.055611390183266524,2.167931329398974,-0.48686423416990454,3.113696085763439,-0.06890757397247918,-0.052482556501017075,0.08661796861884456,0.1,6.0,-2.490685383094601,0.5991243571075131,True,700
2006-06-16,2009-05-11,726,726,2010-09-23,500,2010-09-23,False,0.05694323996278003,2.3540786512350516,-0.21227482134979025,2.973518457516893,-0.07077208683295927,-0.0579348552986943,0.09146111596286464,0.1,6.0,-2.4556057189824445,0.5418547591168346,True,725
2006-05-12,2009-05-11,751,751,2010-09-23,500,2010-09-23,False,0.05734575469089125,2.469690221381975,-0.031021951785084684,2.881064639206019,-0.07175459633887027,-0.0617160877833422,0.09464458561922819,0.1,6.0,-2.431264489111809,0.5073480291831042,True,750
2008-11-12,2009-05-18,126,126,2009-07-31,74,2010-09-30,False,0.03413375360157715,0.14680425500158084,5.500413364602062,-0.16443121007580627,-0.05168275878199093,-0.0032268713857829608,0.051783397476969834,0.1,6.391988843820804,-3.079237466487304,0.04967726798744971,True,125
2008-10-07,2009-05-18,151,151,2009-10-22,157,2010-09-30,False,0.04607232995866941,0.3205215977608965,5.841542124661276,-0.32630044386703205,-0.03280853592237651,-0.05336686908544751,0.06264521326768042,0.1,6.0,-2.1220079198652853,0.08681175220649971,True,150
2008-09-01,2009-05-18,176,176,2010-09-30,500,2010-09-30,False,0.054934778785671816,0.5311380659606029,4.7460923800744315,0.01254703260946708,-0.00436995263033962,-0.003492735266614178,0.005594254698712115,0.6518132686234935,6.0,-2.46730212649762,0.2436524248882542,True,175
2008-07-25,2009-05-18,201,201,2010-09-30,500,2010-09-30,False,0.05359350113621077,0.5773249361714419,6.892120067472201,-0.6904489478725049,-0.19535243910440733,-0.08551701351492713,0.21325040460583752,0.1,6.0,-2.7289660232994,0.05396230073191028,True,200
2008-06-19,2009-05-18,226,226,2010-09-30,500,2010-09-30,False,0.05373842685146711,0.6526469856263287,7.100300239803739,-0.004899809403615772,-0.0016520780764873312,0.0002245775888383302,0.0016672723425459077,0.9,6.0,3.0064843751691037,0.4408226489381285,True,225
2008-05-14,2009-05-18,251,251,2010-09-30,500,2010-09-30,False,0.05270652001070549,0.6972722901613635,12.371445525321636,-3.5786131355000497,-0.23214683842392864,-0.04293418911723301,0.23608366988290394,0.1,6.0,-2.958714933793244,0.2526373479703912,True,250
2008-04-07,2009-05-18,276,276,2010-09-30,500,2010-09-30,False,0.05067306896366455,0.7087017374221798,12.220489160706615,-3.4990886843765145,-0.23106358441748748,-0.04414370677369761,0.23524252781242502,0.1,6.0,-2.9528216247809924,0.24790647032202284,True,275
2008-02-28,2009-05-18,301,301,2010-09-30,500,2010-09-30,False,0.04934609120508209,0.7329460518833042,8.825049507865263,-0.7365613515371586,-0.10230989387125644,-0.01463458748592017,0.10335127253609801,0.23166707463810357,6.0,-2.999514676936954,0.27517321818252105,True,300
2008-01-24,2009-05-18,326,326,2010-05-04,351,2010-09-30,False,0.04899361212683055,0.7825219335303877,3.527750155275402,1.0297734691585738,-0.04752957943618433,0.11684543176351786,0.12614244268042166,0.1,6.0,1.9571279189786635,0.13605960680597093,True,325
2007-12-14,2009-05-18,351,351,2010-03-12,298,2010-09-30,False,0.055378687170025545,1.0764464464291188,0.9701542509266222,2.414888884158805,0.006924481238951619,0.08601788562815971,0.08629614758706067,0.1,6.0,1.4904690617930214,0.46639565258354904,True,350
2007-11-09,2009-05-18,376,376,2010-09-03,473,2010-09-30,False,0.05679369188153424,1.212796812513028,4.220504452190018,0.0034671511815794168,7.770464939871585e-06,-0.00021462672248472118,0.00021476733953260978,0.9,13.0,-1.5346075781587936,1.1176445350698556,True,375
2007-10-05,2009-05-18,401,401,2010-09-09,479,2010-09-30,False,0.05520721884320577,1.2221826419730475,4.215975807183663,0.0034527531449589023,3.3720756304729505e-05,-0.00020923346508454148,0.00021193332045019958,0.9,13.0,-1.4110070052342256,1.1278866186859546,True,400
2007-08-31,2009-05-18,426,426,2010-09-30,500,2010-09-30,False,0.057448522949545965,1.405941768150001,4.234962158397831,0.003310941066588518,0.00012233576909572905,0.00015337061068871092,0.0001961850774734706,0.9,12.32377588626218,0.8974911444770298,1.2324922520182138,True,425
2007-07-26,2009-05-18,451,451,2010-06-24,402,2010-09-30,False,0.05956014613540501,1.599882364459531,4.461231950144354,0.003075927211099326,8.40516616881096e-05,-0.00019717299371115645,0.00021434054978363795,0.9,9.3427162623578,-1.1678387547076885,1.3824233592985142,True,450
2007-06-21,2009-05-18,476,476,2010-03-10,296,2010-09-30,False,0.058244777482076356,1.6148081534738161,4.6388370919369635,0.0029877285672584367,-6.827262395002042e-05,-0.00023852584470737022,0.000248104271979314,0.9,7.508034946070748,-1.8495702775524656,1.4435210504963463,True,475
2007-05-15,2009-05-18,501,501,2009-12-22,218,2010-09-30,False,0.057411858349349885,1.6513568610420337,4.778955803904383,0.0028593332771738086,0.00027482498960008494,7.966202138451415e-05,0.00028613775102169514,0.9,6.0,0.28213247324458474,1.4989283659517958,True,500
2007-04-05,2009-05-18,526,526,2010-02-03,261,2010-09-30,False,0.05735390599163496,1.7302615000935802,4.757984520304873,0.0027072443978383913,0.0001682168879213634,0.00023027331108677664,0.0002851713856276887,0.9,6.0,0.9398861417929669,1.4240091402646315,True,525
2007-03-01,2009-05-18,551,551,2010-06-06,384,2010-09-30,False,0.05818653807981725,1.865505940756427,-1.4545445576752807,3.6669903588305464,-0.05219266552176449,0.020076741011160526,0.05592092509871416,0.1,6.0,2.7743747755437447,1.0929094229507732,True,550
2007-01-25,2009-05-18,576,576,2010-06-15,393,2010-09-30,False,0.05698084062730964,1.87016613039064,-1.4292683814500957,3.648555435169557,-0.05541896136912616,0.01580697580761986,0.05762917458558102,0.1,6.0,2.8637437002643673,1.0551818187595663,True,575
2006-12-15,2009-05-18,601,601,2010-07-28,436,2010-09-30,False,0.05608304581753636,1.8903301249313018,-1.3249876175047512,3.571471458791823,-0.06413508237592075,-0.007672689893026385,0.06459240637691624,0.1,6.0,-3.022525263194608,0.9215405904813864,True,600
2006-11-10,2009-05-18,626,626,2010-09-30,500,2010-09-30,False,0.0555286995235324,1.930231230704992,-1.0565862417459209,3.40298199971791,-0.05967374632031769,-0.04610213601391089,0.07540797666657532,0.1,6.0,-2.483802636219891,0.7521268858962075,True,625
2006-10-06,2009-05-18,651,651,2010-09-30,500,2010-09-30,False,0.054791103112520584,1.9543443021667475,-0.9171507330671861,3.331585785520109,-0.061138920780977234,-0.048340156163874326,0.07794060772287041,0.1,6.0,-2.4725722629187303,0.7124197691157489,True,650
2006-09-01,2009-05-18,676,676,2010-09-30,500,2010-09-30,False,0.05505649273054792,2.0491029568492802,-0.6684726671785783,3.2043807969020657,-0.06349333488150422,-0.052656783838990084,0.08248721391004164,0.1,6.0,-2.4492229965641275,0.6474499996239171,True,675
2006-07-28,2009-05-18,701,701,2010-09-30,500,2010-09-30,False,0.05544167895542038,2.154719615542528,-0.4354062830459228,3.085281314156106,-0.06541045269754325,-0.057006631381192885,0.08676568067806965,0.1,6.0,-2.42473604243996,0.592646249462687,True,700
2006-06-23,2009-05-18,726,726,2010-09-30,500,2010-09-30,False,0.05645145371374092,2.313592570762504,-0.18288581599057008,2.9563612076286465,-0.06714415496618431,-0.062020942479742824,0.09140533273391954,0.1,6.0,-2.3958377718810966,0.5390570256687683,True,725
2006-05-19,2009-05-18,751,751,2010-09-30,500,2010-09-30,False,0.05711479354761516,2.4498368311320133,0.02166208574086753,2.8520223228558823,-0.06825248857433658,-0.06629963396110444,0.0951527385836392,0.1,6.0,-2.3707072118922303,0.4995516270837468,True,750
2008-11-19,2009-05-26,126,126,2009-11-09,167,2010-10-08,False,0.03264339241915562,0.13426447464750435,5.828615497497533,-0.34357698301133055,0.043775479818713936,-0.025984608915796972,0.0509067042133504,0.1,10.79549895021168,-0.5356916135177305,0.06251818499938336,True,125
2008-10-14,2009-05-26,151,151,2009-09-10,107,2010-10-08,False,0.04387564603669542,0.29068591958574536,5.328557214152983,-0.042894301510153506,-0.05259710996553385,0.007041777956468728,0.0530663981584832,0.1,6.0,3.0085026060715223,0.013471896529215264,True,150
2008-09-08,2009-05-26,176,176,2010-10-08,500,2010-10-08,False,0.054638024999742116,0.5254152245535503,0.8035989779342977,2.5160833675849683,-0.14286387114968513,-0.14410251301263832,0.202917766438603,0.1,6.0,-2.3518781861262963,0.20665870479986306,True,175
2008-08-04,2009-05-26,201,201,2010-10-08,500,2010-10-08,False,0.05250985797380483,0.55421432207026,3.354313282929836,1.174581504909526,-0.16293940464761775,-0.1264347799313742,0.20624015894877296,0.1,6.0,-2.4816818743469264,0.09492020620494795,True,200
2008-06-26,2009-05-26,226,226,2010-10-08,500,2010-10-08,False,0.05385478693584332,0.6554764051545482,5.946189787871451,-0.0015663599363458676,0.0006135621758891663,0.0007189413089270106,0.0009451640859467373,0.9,7.574548196376183,0.8643174811887191,0.19691106969689304,True,225
2008-05-22,2009-05-26,251,251,2010-10-05,497,2010-10-08,False,0.05247685461903618,0.6912088879475723,7.681418498255281,-0.16008906641558993,-0.03468784071439102,-0.004504266667418308,0.034979061045691026,0.40247321501794425,6.0,-3.0124637263613097,0.307000623245912,True,250
2008-04-14,2009-05-26,276,276,2010-10-02,494,2010-10-08,False,0.05075543562185035,0.7110075316652076,11.858306893384858,-3.3090057834552753,-0.22616839983164935,-0.049573095748354445,0.2315375496641621,0.1,6.0,-2.9258182742932464,0.2381907231501531,True,275
2008-03-06,2009-05-26,301,301,2010-10-08,500,2010-10-08,False,0.04919121872433371,0.7283525758751572,6.934295708452824,-0.0271136456121524,-0.008861357079388947,-0.0011406567010381237,0.008934469598026499,0.6124542744485236,6.0,-3.013574049380866,0.30977157194112565,True,300
2008-01-31,2009-05-26,326,326,2010-05-16,355,2010-10-08,False,0.048803880572697564,0.7764729154190452,4.076298304641192,0.7367062003166474,-0.06477703722564046,0.11714425059796119,0.1338612714712136,0.1,6.0,2.075915476106947,0.09172508625532186,True,325
2007-12-21,2009-05-26,351,351,2010-03-29,307,2010-10-08,False,0.05369115645369972,1.011841838748817,1.636659997626414,2.050563317447478,-0.00876921419330004,0.09748612223147807,0.0978797381754705,0.1,6.0,1.6605083367385727,0.3491637383574051,True,350
2007-11-16,2009-05-26,376,376,2010-04-14,323,2010-10-08,False,0.05913525053301559,1.3148636737065478,0.7430548769086366,2.525884249397863,-0.03379235413832184,0.07904184968235406,0.08596241736606534,0.1,6.0,1.9748035912311441,0.4897264655090588,True,375
2007-10-12,2009-05-26,401,401,2010-09-14,476,2010-10-08,False,0.0587689048416324,1.3849674546902226,4.228374036140411,0.0034109166554618514,4.65425872897991e-05,-0.00020866183252287568,0.00021378955255913043,0.9,13.0,-1.3513361139158822,1.104545947231703,True,400
2007-09-07,2009-05-26,426,426,2010-10-08,500,2010-10-08,False,0.059709516154675145,1.5187864120752255,4.2291111790737075,0.003304689516019875,-0.00018978157635254499,-6.257751384733566e-05,0.00019983240968914515,0.9,12.69487231307795,-2.823084630457636,1.1724083684695876,True,425
2007-08-03,2009-05-26,451,451,2010-10-08,500,2010-10-08,False,0.06166871125528404,1.7151665064973058,4.3032236465283304,0.003103288347239544,0.0001843907813266988,-5.249024294968845e-05,0.00019171642037965286,0.9,11.154167026434562,-0.2773325126601203,1.306075206170451,True,450
2007-06-28,2009-05-26,476,476,2010-07-26,426,2010-10-08,False,0.060514750558499454,1.743128676734927,4.442681040502182,0.003002235564646109,0.00015383255726937573,0.00014059464835836338,0.0002084018013910811,0.9,9.553731840160491,0.7404668556586088,1.3571028391498996,True,475
2007-05-23,2009-05-26,501,501,2010-03-28,306,2010-10-08,False,0.0596490936920426,1.7825652035193202,4.649058772901598,0.002870647140676024,-0.0001777776800801497,-0.00016915236674818244,0.00024539239334419406,0.9,7.3699811379317435,-2.3810511923953412,1.4285480381517048,True,500
2007-04-16,2009-05-26,526,526,2010-01-26,245,2010-10-08,False,0.05905574032940774,1.8344673250394332,4.773826191103381,0.0026971002179784582,0.00018361959798165518,0.00021559880191386529,0.0002831942798674415,0.9,6.0,0.865332017593491,1.4285776989780261,True,525
2007-03-08,2009-05-26,551,551,2010-06-18,388,2010-10-08,False,0.05939065994554249,1.9435150193106527,-1.3115471313189324,3.586783021890674,-0.057775637077578934,0.012068198205588465,0.0590225859112381,0.1,6.0,2.9356730111888187,1.0128278202078735,True,550
2007-02-01,2009-05-26,576,576,2010-06-24,394,2010-10-08,False,0.05830529684026297,1.958116400427559,-1.273891293624572,3.5636152268774053,-0.059897002737354765,0.008823152483757535,0.06054336426620444,0.1,6.0,2.9953390388626993,0.9810090310388841,True,575
2006-12-22,2009-05-26,601,601,2010-07-17,417,2010-10-08,False,0.057227587969874524,1.9682730917346862,-1.1903788699603661,3.508701181325059,-0.06450133624762466,-0.0037130912314847775,0.06460812196792652,0.1,6.0,-3.0840900027680336,0.9051238643202598,True,600
2006-11-17,2009-05-26,626,626,2010-09-10,472,2010-10-08,False,0.05658693051298337,2.004502521255637,-0.9406835829568665,3.3536877472857545,-0.06395295095501705,-0.037792541595332296,0.07428496574738214,0.1,6.0,-2.607859411387051,0.7524375252211204,True,625
2006-10-13,2009-05-26,651,651,2010-10-08,500,2010-10-08,False,0.055665640653174725,2.0172299706127745,-0.7621840271192205,3.2500765760493966,-0.05757351471132191,-0.054965829220341544,0.07959869331901469,0.1,6.0,-2.379361667576952,0.6805129666772667,True,650
2006-09-08,2009-05-26,676,676,2010-10-08,500,2010-10-08,False,0.055554637566064824,2.0863508024454513,-0.5534844725610323,3.1433346665321906,-0.05952274189359223,-0.05860810797295224,0.08353362869348145,0.1,6.0,-2.3639368847132496,0.6271595275850625,True,675
2006-08-04,2009-05-26,701,701,2010-10-08,500,2010-10-08,False,0.05563810187107865,2.170014464251384,-0.3466421377916744,3.0376446560521195,-0.061206017527861006,-0.062475486759484444,0.08746063701720531,0.1,6.0,-2.345930832241249,0.5788593893301113,True,700
2006-06-30,2009-05-26,726,726,2010-10-08,500,2010-10-08,False,0.05621287939135117,2.2940785496727463,-0.12423018403761003,2.9241047791047015,-0.06271447887528253,-0.06689631026391196,0.09169635863830053,0.1,6.0,-2.3239411474992533,0.5314832603547784,True,725
2006-05-26,2009-05-26,751,751,2010-10-08,500,2010-10-08,False,0.056881488172748795,2.4298632762566674,0.08061384157734222,2.819623373161725,-0.06380542018733942,-0.07118437982260306,0.09559470474880688,0.1,6.0,-2.3015857478432324,0.4915933681631595,True,750
2008-11-26,2009-06-03,126,126,2010-01-02,213,2010-10-16,False,0.03267046015477439,0.13448722980731234,5.902638410875207,-0.3053516510636847,0.03589598531652322,-0.019781850402666223,0.040985892294758165,0.13672991475843882,12.625427515091172,-0.5036782217659818,0.08068323971305479,True,125
2008-10-21,2009-06-03,151,151,2009-09-04,93,2010-10-16,False,0.042262407985915865,0.2697027804439687,5.464577526851961,-0.12596777679665314,-0.04832385346352838,0.022087460627156143,0.05313238871461302,0.1,6.0,2.712873574374514,0.03951380687752647,True,150
2008-09-16,2009-06-03,176,176,2010-10-16,500,2010-10-16,False,0.053770759971661315,0.5088678545156826,3.854834118128517,0.9042355569930715,-0.15103682246918426,-0.13025830418078604,0.19944760602634984,0.1,6.0,-2.4299279029885494,0.07556166211671728,True,175
2008-08-11,2009-06-03,201,201,2010-10-16,500,2010-10-16,False,0.05192855429950718,0.54201152507901,0.04830700502034418,2.9129631887186567,-0.12799842069769884,-0.1605574002459229,0.20533454281935756,0.1,6.0,-2.2438354678265355,0.23644042454832093,True,200
2008-07-03,2009-06-03,226,226,2010-10-16,500,2010-10-16,False,0.05391779873526239,0.6570111586231153,5.501944152626838,-0.00030036632868300127,0.0005796405713578788,0.0004279627212151554,0.0007205104320646364,0.9,8.477211377999378,0.6359866904654685,0.04425888514847394,True,225
2008-05-29,2009-06-03,251,251,2010-09-15,469,2010-10-16,False,0.052433112424871774,0.6900570509183699,5.896646622786083,-0.0014135968928712876,-0.0003241967295860707,0.0009587117945656753,0.0010120433906279126,0.9,6.795519824315638,1.8968834021227603,0.18498915756037973,True,250
2008-04-21,2009-06-03,276,276,2010-07-18,410,2010-10-16,False,0.05084885561178697,0.7136272882998271,5.960245344115872,-0.2542651152979546,-0.1613286359896585,-0.010154664896662169,0.16164790753191716,0.1,6.075875922138291,-3.0787316129063065,0.025888554154299755,True,275
2008-03-13,2009-06-03,301,301,2010-10-15,499,2010-10-16,False,0.049348612960916485,0.7330209659510667,6.516826935864154,-0.00302548594954476,-0.0013628559402289915,-0.00018498373626714784,0.0013753527898327767,0.9,6.0,-3.0066846840393175,0.3299683512380067,True,300
2008-02-07,2009-06-03,326,326,2010-04-23,324,2010-10-16,False,0.04858758639335743,0.7696056577994229,3.3410360969788875,1.1293970427193032,-0.029699493884574907,0.11900754636605912,0.12265747441175207,0.1,6.0,1.8153605969677356,0.1534621851264714,True,325
2008-01-03,2009-06-03,351,351,2010-04-06,307,2010-10-16,False,0.050906665930434455,0.9096125112896525,2.1498566799130603,1.7723868521336057,-0.015236335977417914,0.10474221793205502,0.10584459434162365,0.1,6.0,1.7152482295394202,0.27908634401820215,True,350
2007-11-23,2009-06-03,376,376,2010-04-27,328,2010-10-16,False,0.05883617762527306,1.3015976198798083,1.1858496746117027,2.285277899179344,-0.04730448044991801,0.08098646876052024,0.09378977552449624,0.1,6.0,2.0994452202002076,0.4060993298397915,True,375
2007-10-19,2009-06-03,401,401,2010-05-31,362,2010-10-16,False,0.06238075939784337,1.560435016363701,0.6087249655392392,2.5823216301027045,-0.0737697710689465,0.048475396809934734,0.08827141790775431,0.1,6.0,2.5602302811034274,0.487572249944161,True,400
2007-09-14,2009-06-03,426,426,2010-10-16,500,2010-10-16,False,0.06189050938439316,1.6317653746922143,4.224369438388134,0.0032967368398071407,0.00015421863199356495,-0.00013277775293249494,0.0002035026243756313,0.9,13.0,-0.710828851074395,1.121536530899864,True,425
2007-08-10,2009-06-03,451,451,2010-07-13,405,2010-10-16,False,0.06222904594727307,1.746476825938028,0.02355145878660265,2.8759153657819905,-0.0836073268606965,0.004585820583493272,0.08373299740971496,0.1,6.0,3.0867980527629886,0.5724376798372199,True,450
2007-07-05,2009-06-03,476,476,2010-10-16,500,2010-10-16,False,0.06267328853760326,1.869699961752012,4.333154497107181,0.0030020439655064177,-0.00014832425329869379,-0.00012270672395871352,0.00019250201095389886,0.9,10.797658706319245,-2.4504333427573295,1.299854347063184,True,475
2007-05-31,2009-06-03,501,501,2010-08-22,445,2010-10-16,False,0.06172698052568628,1.9089202825340452,4.447398215554636,0.0028898882352960268,0.00019303851863747767,6.878558229788425e-05,0.00020492761163350053,0.9,9.421479657494947,0.34230361733390313,1.3471128013556444,True,500
2007-04-23,2009-06-03,526,526,2010-01-31,242,2010-10-16,False,0.06100130310813289,1.9573296239482998,4.782264890463443,0.0026553098068408973,0.0001627420899964801,0.0002275918577061578,0.00027979106767472476,0.9,6.0,0.9500335809232858,1.4235496305735535,True,525
2007-03-15,2009-06-03,551,551,2010-07-07,399,2010-10-16,False,0.060414160156120625,2.0110787818005353,-1.1431169729547688,3.489999391124729,-0.06351810978301953,-0.0005986132353543727,0.0635209304734531,0.1,6.0,-3.1321686402502498,0.9157085087576718,True,550
2007-02-08,2009-06-03,576,576,2010-07-13,405,2010-10-16,False,0.059393348388472204,2.031880223689594,-1.0856158561933824,3.4571305064923785,-0.06513015288297586,-0.0038119642503960938,0.06524161161410795,0.1,6.0,-3.083130938338141,0.8831609206050542,True,575
2007-01-04,2009-06-03,601,601,2010-07-19,411,2010-10-16,False,0.05819940788878633,2.0356898182418,-1.0582068727840312,3.4398730571819653,-0.06595640899874161,-0.007520104538061734,0.06638373189473955,0.1,6.0,-3.028066612916459,0.8636335436911846,True,600
2006-11-24,2009-06-03,626,626,2010-08-29,452,2010-10-16,False,0.057425771964894824,2.0643722728883267,-0.8415457833259027,3.308960856666936,-0.06616917961858307,-0.033257238963031344,0.07405676386961882,0.1,6.0,-2.6758598574778594,0.7446902177390466,True,625
2006-10-20,2009-06-03,651,651,2010-09-24,478,2010-10-16,False,0.05643800847395695,2.07359696912969,-0.6797418979344731,3.2143634376760892,-0.06110492826116872,-0.05000251897916941,0.07895609008850915,0.1,6.0,-2.4557888634664318,0.6785128785026406,True,650
2006-09-15,2009-06-03,676,676,2010-10-16,500,2010-10-16,False,0.05594612254327754,2.115858792276141,-0.4443064449521765,3.085321160599631,-0.05521744512768065,-0.0641720546918384,0.08465824738205205,0.1,6.0,-2.2813313351846385,0.607407085942449,True,675
2006-08-11,2009-06-03,701,701,2010-10-16,500,2010-10-16,False,0.055810186396279084,2.1834586108167775,-0.2577451583086211,2.989998837249168,-0.05672727281497983,-0.06765974048876938,0.08829396334989595,0.1,6.0,-2.26852901108939,0.5644022769333701,True,700
2006-07-07,2009-06-03,726,726,2010-10-16,500,2010-10-16,False,0.05622348135346221,2.29494397509526,-0.04709250597152515,2.882472375551031,-0.05813116544466679,-0.07185699415775221,0.09242651137710682,0.1,6.0,-2.250991419149729,0.5197773403257889,True,725
2006-06-02,2009-06-03,751,751,2010-10-16,500,2010-10-16,False,0.05676664087356629,2.420061088567403,0.1511321836453657,2.78138071358294,-0.05914847012460356,-0.07602288563712445,0.09632248262309491,0.1,6.0,-2.2319997801159177,0.481261943878382,True,750
2008-12-03,2009-06-10,126,126,2010-01-16,220,2010-10-23,False,0.03217047973230337,0.1304024105420243,5.439906946701448,-0.0011531165649111583,-0.00025910234660448436,0.0004574657774709188,0.0005257461018143858,0.9,13.0,2.0861330842851453,0.1518435353605837,True,125
2008-10-29,2009-06-10,151,151,2009-09-09,91,2010-10-23,False,0.04183309336577497,0.26425116278299654,5.554495972123153,-0.17754950242595946,-0.051615479934621775,0.014622120104996986,0.053646660336374156,0.1,6.0,2.8655362715855026,0.0551601601145633,True,150
2008-09-23,2009-06-10,176,176,2010-10-23,500,2010-10-23,False,0.05294455714626571,0.4933501991288984,4.590215227864847,0.5087351310913515,-0.1415280565397575,-0.12738960142533595,0.1904161267834916,0.1,6.0,-2.4087215341107107,0.04452836529525302,True,175
2008-08-18,2009-06-10,201,201,2010-10-23,500,2010-10-23,False,0.05192168540520483,0.5418681444787292,4.140044320535929,0.08470631667366679,-0.012865255652958176,-0.018483543544243503,0.02252012844030686,0.4402990028942657,6.0,-2.1788585325122445,0.27602053032335494,True,200
2008-07-11,2009-06-10,226,226,2010-10-23,500,2010-10-23,False,0.053821458364171994,0.6546653599808636,5.2492491518916,0.00041605746549559834,-0.00021391180704404236,-0.0005773453508803675,0.0006156995333569957,0.9,9.0214913795853,-1.9256241217133263,0.06741377786711995,True,225
