Date,Close,log_price,tc_literature,tc_gsadf,tc_drawdown
2004-09-03,237.9499969482422,5.472060554741913,0,0,0
2004-09-06,238.7899932861328,5.47558447647852,0,0,0
2004-09-07,238.6699981689453,5.475081837003542,0,0,0
2004-09-08,238.6000061035156,5.47478853524435,0,0,0
2004-09-09,237.13999938964844,5.468650681456122,0,0,0
2004-09-10,237.9499969482422,5.472060554741913,0,0,0
2004-09-13,240.0,5.480638923341991,0,0,0
2004-09-14,239.17999267578125,5.477216375918457,0,0,0
2004-09-15,238.6999969482422,5.475207520559875,0,0,0
2004-09-16,239.75,5.479596713763548,0,0,0
2004-09-17,241.1100006103516,5.485253263424161,0,0,0
2004-09-20,240.25999450683597,5.481721647429814,0,0,0
2004-09-21,241.3699951171875,5.486331005648933,0,0,0
2004-09-22,240.00999450683597,5.480680566253397,0,0,0
2004-09-23,238.22000122070312,5.473194621577023,0,0,0
2004-09-24,238.94000244140625,5.476212484606732,0,0,0
2004-09-27,237.3699951171875,5.46962008462239,0,0,0
2004-09-28,238.50999450683597,5.474411215139416,0,0,0
2004-09-29,239.33999633789065,5.477885119844504,0,0,0
2004-09-30,237.7400054931641,5.471177662658241,0,0,0
2004-10-01,241.8500061035156,5.488317724505773,0,0,0
2004-10-04,244.17999267578125,5.4979056282455465,0,0,0
2004-10-05,244.38999938964844,5.498765307432609,0,0,0
2004-10-06,244.19000244140625,5.497946620795156,0,0,0
2004-10-07,244.1499938964844,5.497782765508629,0,0,0
2004-10-08,243.07000732421875,5.493349497833308,0,0,0
2004-10-11,242.92999267578125,5.492773305848488,0,0,0
2004-10-12,241.0500030517578,5.4850043935119,0,0,0
2004-10-13,241.6000061035156,5.487283491323556,0,0,0
2004-10-14,239.97000122070312,5.480513920615739,0,0,0
2004-10-15,239.4900054931641,5.478511685262742,0,0,0
2004-10-18,238.7700042724609,5.475500763379493,0,0,0
2004-10-19,241.0500030517578,5.4850043935119,0,0,0
2004-10-20,238.6499938964844,5.47499801787673,0,0,0
2004-10-21,240.05999755859372,5.480888881927215,0,0,0
2004-10-22,239.8699951171875,5.48009708956486,0,0,0
2004-10-25,235.9499969482422,5.463619905238479,0,0,0
2004-10-26,236.6499938964844,5.466582230560938,0,0,0
2004-10-27,239.47999572753903,5.478469888216576,0,0,0
2004-10-28,240.94000244140625,5.484547949971546,0,0,0
2004-10-29,240.3000030517578,5.481888155442206,0,0,0
2004-11-01,242.2899932861328,5.49013532810929,0,0,0
2004-11-02,244.5,5.499215308914927,0,0,0
2004-11-03,245.2899932861328,5.50244115665385,0,0,0
2004-11-04,244.55999755859372,5.499460667599728,0,0,0
2004-11-05,245.8999938964844,5.504924924401018,0,0,0
2004-11-08,245.6000061035156,5.503704221124435,0,0,0
2004-11-09,245.5200042724609,5.503378427713162,0,0,0
2004-11-10,246.0500030517578,5.505534779714986,0,0,0
2004-11-11,248.32000732421875,5.514718266489935,0,0,0
2004-11-12,249.1999969482422,5.518255774667079,0,0,0
2004-11-15,248.88999938964844,5.517011029336321,0,0,0
2004-11-16,247.2400054931641,5.510359547009014,0,0,0
2004-11-17,249.4499969482422,5.5192584820731,0,0,0
2004-11-18,249.5,5.519458915191573,0,0,0
2004-11-19,247.6100006103516,5.511854930181983,0,0,0
2004-11-22,246.32000732421875,5.506631533350812,0,0,0
2004-11-23,246.7100067138672,5.508213584990216,0,0,0
2004-11-24,246.3999938964844,5.506956206888603,0,0,0
2004-11-25,248.1699981689453,5.5141139878209655,0,0,0
2004-11-26,247.77999877929688,5.512541250761032,0,0,0
2004-11-29,247.52999877929688,5.511531781852826,0,0,0
2004-11-30,246.50999450683597,5.507402538327469,0,0,0
2004-12-01,249.2899932861328,5.518616850478556,0,0,0
2004-12-02,250.32000732421875,5.5227401286200495,0,0,0
2004-12-03,249.7400054931641,5.52042039868253,0,0,0
2004-12-06,248.5399932861328,5.515603771364622,0,0,0
2004-12-07,249.44000244140625,5.519218415097016,0,0,0
2004-12-08,248.97000122070312,5.517332412181479,0,0,0
2004-12-09,247.19000244140625,5.510157281567492,0,0,0
2004-12-10,248.17999267578125,5.514154259834752,0,0,0
2004-12-13,250.0399932861328,5.521620878212438,0,0,0
2004-12-14,250.30999755859372,5.522700139943667,0,0,0
2004-12-15,250.17999267578125,5.522180629510799,0,0,0
2004-12-16,251.08999633789065,5.5258114260146565,0,0,0
2004-12-17,249.1300048828125,5.517974868176871,0,0,0
2004-12-20,250.2899932861328,5.52262021875774,0,0,0
2004-12-21,249.7700042724609,5.520540511508085,0,0,0
2004-12-22,250.91000366210935,5.525094323689978,0,0,0
2004-12-23,250.97999572753903,5.525373237659049,0,0,0
2004-12-27,250.83999633789065,5.524815271075436,0,0,0
2004-12-28,251.08999633789065,5.5258114260146565,0,0,0
2004-12-29,251.02999877929688,5.525572449039182,0,0,0
2004-12-30,251.0200042724609,5.5255326342527,0,0,0
2005-01-03,252.5500030517578,5.531609260997838,0,0,0
2005-01-04,253.5500030517578,5.535561054277147,0,0,0
2005-01-05,251.8500061035156,5.528833696426385,0,0,0
2005-01-06,253.08999633789065,5.5337451422258725,0,0,0
2005-01-07,254.72000122070312,5.540164907448351,0,0,0
2005-01-10,254.6199951171875,5.539772218456638,0,0,0
2005-01-11,252.72999572753903,5.532321708289754,0,0,0
2005-01-12,250.7899932861328,5.524615908784673,0,0,0
2005-01-13,251.72999572753903,5.5283570675776925,0,0,0
2005-01-14,252.9900054931641,5.533349983967629,0,0,0
2005-01-17,254.02999877929688,5.537452365474942,0,0,0
2005-01-18,254.27999877929688,5.538436017267582,0,0,0
2005-01-19,254.72999572753903,5.540204143906874,0,0,0
2005-01-20,253.69000244140625,5.536113058818142,0,0,0
2005-01-21,253.4199981689453,5.535048184145387,0,0,0
2005-01-24,253.27999877929688,5.534495591313123,0,0,0
2005-01-25,254.94000244140625,5.54102823293117,0,0,0
2005-01-26,255.02999877929688,5.541381180510869,0,0,0
2005-01-27,256.1199951171875,5.545646065586052,0,0,0
2005-01-28,255.13999938964844,5.541812411717922,0,0,0
2005-01-31,256.8500061035156,5.548492280676234,0,0,0
2005-02-01,258.8599853515625,5.556287318426029,0,0,0
2005-02-02,259.6700134277344,5.559411645801484,0,0,0
2005-02-03,259.5400085449219,5.558910866232417,0,0,0
2005-02-04,261.9200134277344,5.568039164889372,0,0,0
2005-02-07,263.32000732421875,5.573370050414573,0,0,0
2005-02-08,263.8099975585937,5.5752291378160175,0,0,0
2005-02-09,263.3900146484375,5.573635879131364,0,0,0
2005-02-10,263.1300048828125,5.572648225188054,0,0,0
2005-02-11,265.5199890136719,5.581690126035069,0,0,0
2005-02-14,265.9100036621094,5.5831579194371495,0,0,0
2005-02-15,266.9700012207031,5.587136297109316,0,0,0
2005-02-16,265.3500061035156,5.581049732275658,0,0,0
2005-02-17,265.6400146484375,5.582142063816456,0,0,0
2005-02-18,266.010009765625,5.58353393877152,0,0,0
2005-02-21,265.6600036621094,5.582217309489305,0,0,0
2005-02-22,263.75,5.575001684790276,0,0,0
2005-02-23,262.29998779296875,5.569488840334393,0,0,0
2005-02-24,262.1400146484375,5.568878768071605,0,0,0
2005-02-25,265.1400146484375,5.580258043618637,0,0,0
2005-02-28,264.2900085449219,5.577047017433404,0,0,0
2005-03-01,266.25,5.584435717023635,0,0,0
2005-03-02,266.1600036621094,5.5840976454692735,0,0,0
2005-03-03,266.1499938964844,5.584060036686151,0,0,0
2005-03-04,267.9100036621094,5.590651116884048,0,0,0
2005-03-07,267.67999267578125,5.589792209876668,0,0,0
2005-03-08,266.2099914550781,5.584285438897055,0,0,0
2005-03-09,264.5899963378906,5.578181444231055,0,0,0
2005-03-10,262.45001220703125,5.570060634210143,0,0,0
2005-03-11,263.04998779296875,5.57234408177107,0,0,0
2005-03-14,262.6600036621094,5.570860434099409,0,0,0
2005-03-15,264.7900085449219,5.57893709126987,0,0,0
2005-03-16,261.1199951171875,5.564980053076246,0,0,0
2005-03-17,261.1199951171875,5.564980053076246,0,0,0
2005-03-18,261.69000244140625,5.56716060644262,0,0,0
2005-03-21,261.0599975585937,5.564750256608747,0,0,0
2005-03-22,261.54998779296875,5.566625423144735,0,0,0
2005-03-23,260.6600036621094,5.563216890151946,0,0,0
2005-03-24,262.1700134277344,5.568993199525223,0,0,0
2005-03-29,262.8900146484375,5.5717357494566535,0,0,0
2005-03-30,262.0899963378906,5.568687942252211,0,0,0
2005-03-31,262.19000244140625,5.569069441088564,0,0,0
2005-04-01,263.42999267578125,5.5737876502367305,0,0,0
2005-04-04,262.260009765625,5.569336415339703,0,0,0
2005-04-05,264.4700012207031,5.577727827931208,0,0,0
2005-04-06,265.5199890136719,5.581690126035069,0,0,0
2005-04-07,266.3099975585937,5.584661034580803,0,0,0
2005-04-08,266.8900146484375,5.586836643378051,0,0,0
2005-04-11,266.32000732421875,5.584698620768341,0,0,0
2005-04-12,265.4200134277344,5.581313527599616,0,0,0
2005-04-13,266.6499938964844,5.585936914156997,0,0,0
2005-04-14,266.010009765625,5.58353393877152,0,0,0
2005-04-15,261.8500061035156,5.567771844034702,0,0,0
2005-04-18,257.2799987792969,5.5501649812459535,0,0,0
2005-04-19,259.04998779296875,5.557021046138498,0,0,0
2005-04-20,257.6600036621094,5.551640900576332,0,0,0
2005-04-21,257.2799987792969,5.5501649812459535,0,0,0
2005-04-22,259.2699890136719,5.557869947372327,0,0,0
2005-04-25,260.45001220703125,5.5624109510602,0,0,0
2005-04-26,259.5199890136719,5.558833728593785,0,0,0
2005-04-27,255.9900054931641,5.545138402675113,0,0,0
2005-04-28,255.6300048828125,5.543731105609068,0,0,0
2005-04-29,256.0599975585937,5.545411782483525,0,0,0
2005-05-02,256.8299865722656,5.548414335139925,0,0,0
2005-05-03,257.9599914550781,5.552804501017188,0,0,0
2005-05-04,259.2900085449219,5.557947159387733,0,0,0
2005-05-05,260.7699890136719,5.563638750630777,0,0,0
2005-05-06,261.8999938964844,5.56796272820891,0,0,0
2005-05-09,261.010009765625,5.5645587581797225,0,0,0
2005-05-10,259.1099853515625,5.557252625426639,0,0,0
2005-05-11,258.54998779296875,5.555089051628803,0,0,0
2005-05-12,260.1300048828125,5.561181524827841,0,0,0
2005-05-13,260.1499938964844,5.561258364274788,0,0,0
2005-05-16,259.0599975585937,5.557059685678014,0,0,0
2005-05-17,259.32000732421875,5.558062848550735,0,0,0
2005-05-18,259.1199951171875,5.557291256019247,0,0,0
2005-05-19,263.5199890136719,5.574129224738649,0,0,0
2005-05-20,263.75,5.575001684790276,0,0,0
2005-05-23,264.8399963378906,5.579125856229016,0,0,0
2005-05-24,264.6300048828125,5.578332642390255,0,0,0
2005-05-25,264.4800109863281,5.577765675612066,0,0,0
2005-05-26,266.3299865722656,5.58473609095763,0,0,0
2005-05-27,266.1000061035156,5.583872200920568,0,0,0
2005-05-30,267.3699951171875,5.588633448638081,0,0,0
2005-05-31,267.2900085449219,5.588334243265266,0,0,0
2005-06-01,270.8699951171875,5.601638982961092,0,0,0
2005-06-02,270.8299865722656,5.601491268187797,0,0,0
2005-06-03,270.25,5.599347456519317,0,0,0
2005-06-06,269.3999938964844,5.596197241320303,0,0,0
2005-06-07,272.57000732421875,5.607895488720001,0,0,0
2005-06-08,271.9200134277344,5.605507954769053,0,0,0
2005-06-09,271.9800109863281,5.605728574574695,0,0,0
2005-06-10,273.6300048828125,5.611776846704757,0,0,0
2005-06-13,274.7200012207031,5.61575240159261,0,0,0
2005-06-14,275.1000061035156,5.617134690117063,0,0,0
2005-06-15,273.989990234375,5.613091573729428,0,0,0
2005-06-16,275.510009765625,5.618623961020506,0,0,0
2005-06-17,275.8699951171875,5.619929722562539,0,0,0
2005-06-20,275.7799987792969,5.61960344198723,0,0,0
2005-06-21,277.1000061035156,5.624378473895333,0,0,0
2005-06-22,277.4200134277344,5.625532651737329,0,0,0
2005-06-23,278.5899963378906,5.629741153801865,0,0,0
2005-06-24,276.32000732421875,5.62155964090466,0,0,0
2005-06-27,273.6400146484375,5.61181342742458,0,0,0
2005-06-28,275.9700012207031,5.620292168580494,0,0,0
2005-06-29,276.7900085449219,5.62325912679478,0,0,0
2005-06-30,275.9200134277344,5.620111017293902,0,0,0
2005-07-01,278.07000732421875,5.627872906895329,0,0,0
2005-07-04,278.760009765625,5.630351231602693,0,0,0
2005-07-05,278.1400146484375,5.628124636716162,0,0,0
2005-07-06,279.7799987792969,5.6340035756852025,0,0,0
2005-07-07,274.69000244140625,5.615643197977362,0,0,0
2005-07-08,278.4700012207031,5.629310338020551,0,0,0
2005-07-11,279.92999267578125,5.634539545749575,0,0,0
2005-07-12,278.8599853515625,5.630709811237154,0,0,0
2005-07-13,280.4599914550781,5.63643108183098,0,0,0
2005-07-14,281.739990234375,5.640984625170327,0,0,0
2005-07-15,281.2300109863281,5.639172878944281,0,0,0
2005-07-18,280.57000732421875,5.636823274301223,0,0,0
2005-07-19,281.6700134277344,5.64073622061043,0,0,0
2005-07-20,281.0599975585937,5.638568160986175,0,0,0
2005-07-21,281.4599914550781,5.639990311209145,0,0,0
2005-07-22,281.6600036621094,5.640700682771784,0,0,0
2005-07-25,282.8299865722656,5.644845962956547,0,0,0
2005-07-26,283.0,5.645446897643238,0,0,0
2005-07-27,283.7900085449219,5.648234558133407,0,0,0
2005-07-28,285.20001220703125,5.653190731341792,0,0,0
2005-07-29,285.0299987792969,5.65259443360405,0,0,0
2005-08-01,285.29998779296875,5.653541215432804,0,0,0
2005-08-02,287.44000244140625,5.661014151298883,0,0,0
2005-08-03,287.0899963378906,5.659795742695126,0,0,0
2005-08-04,284.92999267578125,5.652243510360169,0,0,0
2005-08-05,283.8500061035156,5.648445951119344,0,0,0
2005-08-08,285.6199951171875,5.654662238929301,0,0,0
2005-08-09,287.3599853515625,5.660735734137924,0,0,0
2005-08-10,289.760009765625,5.669053027837563,0,0,0
2005-08-11,288.8500061035156,5.665907543357672,0,0,0
2005-08-12,288.20001220703125,5.663654725921532,0,0,0
2005-08-15,288.0799865722656,5.663238172729488,0,0,0
2005-08-16,287.3999938964844,5.660874952407918,0,0,0
2005-08-17,286.6600036621094,5.658296857270167,0,0,0
2005-08-18,285.75,5.65511730267492,0,0,0
2005-08-19,288.4800109863281,5.664625797538506,0,0,0
2005-08-22,288.67999267578125,5.665318782832662,0,0,0
2005-08-23,287.0299987792969,5.659586735660629,0,0,0
2005-08-24,285.6300048828125,5.654697284060596,0,0,0
2005-08-25,283.67999267578125,5.647846816507303,0,0,0
2005-08-26,281.82000732421875,5.641268595255954,0,0,0
2005-08-29,282.6099853515625,5.644067803495848,0,0,0
2005-08-30,282.5400085449219,5.643820163726747,0,0,0
2005-08-31,284.82000732421875,5.651857427506536,0,0,0
2005-09-01,286.8399963378906,5.658924556247293,0,0,0
2005-09-02,286.7099914550781,5.658471222142835,0,0,0
2005-09-05,288.3299865722656,5.6641056109325865,0,0,0
2005-09-06,290.7300109863281,5.672395039203335,0,0,0
2005-09-07,291.8299865722656,5.676171394935838,0,0,0
2005-09-08,291.54998779296875,5.675211475798738,0,0,0
2005-09-09,292.45001220703125,5.678293753629609,0,0,0
2005-09-12,293.1199951171875,5.680582064827699,0,0,0
2005-09-13,291.0899963378906,5.6736324851246405,0,0,0
2005-09-14,292.04998779296875,5.676924978688573,0,0,0
2005-09-15,292.1300048828125,5.677198925387698,0,0,0
2005-09-16,293.8800048828125,5.683171537367064,0,0,0
2005-09-19,294.6000061035156,5.685618524746506,0,0,0
2005-09-20,294.92999267578125,5.686738015213189,0,0,0
2005-09-21,291.8900146484375,5.676377069150386,0,0,0
2005-09-22,290.8399963378906,5.672773275190364,0,0,0
2005-09-23,292.2099914550781,5.677472692623439,0,0,0
2005-09-26,295.75,5.689514502858496,0,0,0
2005-09-27,294.8099975585937,5.686331072761158,0,0,0
2005-09-28,297.3299865722656,5.694842587925677,0,0,0
2005-09-29,296.32000732421875,5.691439976175075,0,0,0
2005-09-30,297.3999938964844,5.695078013503137,0,0,0
2005-10-03,299.75,5.702948793907623,0,0,0
2005-10-04,300.6099853515625,5.705813694836237,0,0,0
2005-10-05,297.5199890136719,5.695481412690462,0,0,0
2005-10-06,293.4200134277344,5.681605075474344,0,0,0
2005-10-07,292.07000732421875,5.676993524642915,0,0,0
2005-10-10,292.8699951171875,5.679728807880195,0,0,0
2005-10-11,293.5400085449219,5.682013945292958,0,0,0
2005-10-12,291.44000244140625,5.674834161077354,0,0,0
2005-10-13,288.44000244140625,5.664487100512733,0,0,0
2005-10-14,288.9100036621094,5.666115233602048,0,0,0
2005-10-17,288.8299865722656,5.66583823324996,0,0,0
2005-10-18,288.260009765625,5.663862884532792,0,0,0
2005-10-19,283.260009765625,5.646365238262085,0,0,0
2005-10-20,284.5599975585937,5.650944119060616,0,0,0
2005-10-21,283.2799987792969,5.646435803494473,0,0,0
2005-10-24,286.6099853515625,5.658122355511371,0,0,0
2005-10-25,285.7699890136719,5.655187253032088,0,0,0
2005-10-26,286.9100036621094,5.659168590494147,0,0,0
2005-10-27,283.1099853515625,5.645835462960198,0,0,0
2005-10-28,283.5199890136719,5.647282628666969,0,0,0
2005-10-31,290.2900085449219,5.670880452749415,0,0,0
2005-11-01,290.45001220703125,5.671431486466536,0,0,0
2005-11-02,291.54998779296875,5.675211475798738,0,0,0
2005-11-03,295.8800048828125,5.689953983222345,0,0,0
2005-11-04,295.510009765625,5.688702710267789,0,0,0
2005-11-07,296.6700134277344,5.692620455211525,0,0,0
2005-11-08,296.8099975585937,5.693092195222525,0,0,0
2005-11-09,296.5199890136719,5.692114632737634,0,0,0
2005-11-10,296.7200012207031,5.692788937295325,0,0,0
2005-11-11,299.8500061035156,5.703282369969748,0,0,0
2005-11-14,299.9100036621094,5.7034824418578935,0,0,0
2005-11-15,299.0199890136719,5.7005104240446665,0,0,0
2005-11-16,296.739990234375,5.692856301612945,0,0,0
2005-11-17,298.0299987792969,5.697194148483438,0,0,0
2005-11-18,299.8699951171875,5.703349031123749,0,0,0
2005-11-21,300.7200012207031,5.70617960331519,0,0,0
2005-11-22,300.9599914550781,5.706977337160502,0,0,0
2005-11-23,302.19000244140625,5.711055966701744,0,0,0
2005-11-24,301.42999267578125,5.70853779244182,0,0,0
2005-11-25,302.3099975585937,5.711452972884584,0,0,0
2005-11-28,300.2799987792969,5.704715368639586,0,0,0
2005-11-29,300.95001220703125,5.706944178555438,0,0,0
2005-11-30,299.4700012207031,5.702014249669764,0,0,0
2005-12-01,304.3099975585937,5.718046910647145,0,0,0
2005-12-02,306.67999267578125,5.72580483480841,0,0,0
2005-12-05,305.489990234375,5.721917012884598,0,0,0
2005-12-06,307.1000061035156,5.727173447321461,0,0,0
2005-12-07,306.7799987792969,5.72613087434088,0,0,0
2005-12-08,306.9200134277344,5.726587171059412,0,0,0
2005-12-09,306.8599853515625,5.726391569780509,0,0,0
2005-12-12,306.79998779296875,5.726196029704863,0,0,0
2005-12-13,307.2200012207031,5.727564107294384,0,0,0
2005-12-14,306.3099975585937,5.724597653066409,0,0,0
2005-12-15,305.6700134277344,5.722506132583161,0,0,0
2005-12-16,307.82000732421875,5.729515220345644,0,0,0
2005-12-19,307.45001220703125,5.728312512103597,0,0,0
2005-12-20,308.5899963378906,5.732013523129794,0,0,0
2005-12-21,310.17999267578125,5.737152750518505,0,0,0
2005-12-22,309.54998779296875,5.735119590530476,0,0,0
2005-12-23,309.70001220703125,5.73560412639482,0,0,0
2005-12-27,310.5400085449219,5.738312745069356,0,0,0
2005-12-28,310.1099853515625,5.736927026012239,0,0,0
2005-12-29,311.8599853515625,5.7425543221855415,0,0,0
2005-12-30,310.0299987792969,5.736669063053049,0,0,0
2006-01-02,311.19000244140625,5.740403665957234,0,0,0
2006-01-03,313.0400085449219,5.746331005198738,0,0,0
2006-01-04,316.1400146484375,5.756185199784535,0,0,0
2006-01-05,315.0400085449219,5.7526996420141066,0,0,0
2006-01-06,317.1000061035156,5.759217200792222,0,0,0
2006-01-09,317.7099914550781,5.761138990120196,0,0,0
2006-01-10,315.70001220703125,5.7547924342305,0,0,0
2006-01-11,317.54998779296875,5.760635247807694,0,0,0
2006-01-12,318.67999267578125,5.7641874415291765,0,0,0
2006-01-13,316.8699951171875,5.758491579718741,0,0,0
2006-01-16,317.57000732421875,5.760698289536535,0,0,0
2006-01-17,315.2300109863281,5.753302565971376,0,0,0
2006-01-18,312.510009765625,5.744636499913467,0,0,0
2006-01-19,314.3500061035156,5.750507034245375,0,0,0
2006-01-20,312.4599914550781,5.744476433636506,0,0,0
2006-01-23,311.70001220703125,5.742041225936047,0,0,0
2006-01-24,311.0,5.739792912179234,0,0,0
2006-01-25,314.489990234375,5.750952248080331,0,0,0
2006-01-26,317.5400085449219,5.760603821559115,0,0,0
2006-01-27,321.2200012207031,5.77212625043496,0,0,0
2006-01-30,321.07000732421875,5.77165919070426,0,0,0
2006-01-31,321.0400085449219,5.771565752575039,0,0,0
2006-02-01,324.4800109863281,5.782223934821023,0,0,0
2006-02-02,321.5599975585937,5.773184143867378,0,0,0
2006-02-03,321.7699890136719,5.773836970463119,0,0,0
2006-02-06,322.1300048828125,5.774955205934679,0,0,0
2006-02-07,321.1000061035156,5.771752620103614,0,0,0
2006-02-08,320.5599975585937,5.770069458711823,0,0,0
2006-02-09,324.29998779296875,5.781668975672102,0,0,0
2006-02-10,323.0899963378906,5.777930910846618,0,0,0
2006-02-13,324.70001220703125,5.782901716703599,0,0,0
2006-02-14,324.1199951171875,5.781113802527695,0,0,0
2006-02-15,324.510009765625,5.7823163824037564,0,0,0
2006-02-16,326.3399963378906,5.787939771441164,0,0,0
2006-02-17,327.3099975585937,5.79090772659087,0,0,0
2006-02-20,328.0799865722656,5.793257440155571,0,0,0
2006-02-21,329.17999267578125,5.796604691366031,0,0,0
2006-02-22,331.04998779296875,5.802269384497176,0,0,0
2006-02-23,330.45001220703125,5.800455398857092,0,0,0
2006-02-24,331.489990234375,5.80359761379861,0,0,0
2006-02-27,332.4800109863281,5.8065797409544375,0,0,0
2006-02-28,327.8800048828125,5.792647702676901,0,0,0
2006-03-01,330.739990234375,5.801332538695458,0,0,0
2006-03-02,327.75,5.792251122643809,0,0,0
2006-03-03,327.5899963378906,5.791762815303549,0,0,0
2006-03-06,329.4100036621094,5.797303186626995,0,0,0
2006-03-07,327.5599975585937,5.791671236948678,0,0,0
2006-03-08,324.9200134277344,5.78357903950903,0,0,0
