event_date,n_total_fits,n_valid_fits,valid_fit_pct,mean_tc_error_days,median_tc_error_days,median_abs_tc_error_days,iqr_tc_error_days,hit_rate_pm_30d,hit_rate_pm_60d,hit_rate_pm_120d,hit_rate_pm_180d,mean_bias_ci_low,mean_bias_ci_high,mean_bias_significant,median_bias_ci_low,median_bias_ci_high,median_bias_significant,random_hit_rate_pm_30d,p_hit_pm_30d,hit_pm_30d_sig_10pct,mae_days_pm_30d,random_mae_days_pm_30d,p_mae_pm_30d,mae_pm_30d_sig_10pct,random_hit_rate_pm_60d,p_hit_pm_60d,hit_pm_60d_sig_10pct,mae_days_pm_60d,random_mae_days_pm_60d,p_mae_pm_60d,mae_pm_60d_sig_10pct,random_hit_rate_pm_120d,p_hit_pm_120d,hit_pm_120d_sig_10pct,mae_days_pm_120d,random_mae_days_pm_120d,p_mae_pm_120d,mae_pm_120d_sig_10pct,random_hit_rate_pm_180d,p_hit_pm_180d,hit_pm_180d_sig_10pct,mae_days_pm_180d,random_mae_days_pm_180d,p_mae_pm_180d,mae_pm_180d_sig_10pct
2007-06-01,1066,253,0.2373358348968105,60.07905138339921,49.0,49.0,9.0,0.0,0.782608695652174,0.9169960474308301,1.0,56.58883399209486,63.77470355731225,True,48.0,49.0,True,0.10736541501976285,1.0,False,60.07905138339921,221.4343296442688,4.999750012499375e-05,True,0.18278596837944663,4.999750012499375e-05,True,60.07905138339921,221.5092476284585,4.999750012499375e-05,True,0.3030695652173913,4.999750012499375e-05,True,60.07905138339921,221.48041264822135,4.999750012499375e-05,True,0.4230304347826086,4.999750012499375e-05,True,60.07905138339921,221.50792964426876,4.999750012499375e-05,True
2011-02-17,6500,248,0.038153846153846156,116.4274193548387,84.5,91.5,171.25,0.1814516129032258,0.34274193548387094,0.5524193548387096,0.6975806451612904,102.41129032258064,130.92368951612903,True,76.0,124.0,True,0.11295342741935482,0.0008499575021248938,True,126.29032258064517,173.35805967741933,4.999750012499375e-05,True,0.21274495967741935,4.999750012499375e-05,True,126.29032258064517,173.42004375,4.999750012499375e-05,True,0.3985405241935484,4.999750012499375e-05,True,126.29032258064517,173.35710947580645,4.999750012499375e-05,True,0.5789762096774194,0.00014999250037498125,True,126.29032258064517,173.42889737903224,4.999750012499375e-05,True
2015-07-20,6500,1673,0.2573846153846154,109.52062163777644,206.0,236.0,386.0,0.0041841004184100415,0.009563658099222952,0.08965929468021518,0.25283921099820683,99.40781530185296,119.46385236102809,True,201.0,213.0,True,0.12202800358637178,1.0,False,227.32098027495516,138.62661509264794,1.0,False,0.24175561864913328,1.0,False,227.32098027495516,138.61813251643753,1.0,False,0.47693708906156607,1.0,False,227.32098027495516,138.63614982068142,1.0,False,0.6858861625821877,1.0,False,227.32098027495516,138.65386575014946,1.0,False
2018-01-23,6500,113,0.017384615384615384,43.49557522123894,138.0,206.0,427.0,0.035398230088495575,0.05309734513274336,0.13274336283185842,0.3008849557522124,6.41570796460177,80.65486725663717,True,7.0,175.0,True,0.12197035398230087,0.99950002499875,False,195.141592920354,127.63866415929203,1.0,False,0.24186946902654868,1.0,False,195.141592920354,127.58562123893805,1.0,False,0.4822907079646017,1.0,False,195.141592920354,127.59729601769914,1.0,False,0.7211659292035398,1.0,False,195.141592920354,127.64874159292036,1.0,False
2020-02-19,6500,7,0.0010769230769230769,386.0,458.0,458.0,143.0,0.0,0.0,0.0,0.14285714285714285,284.7107142857143,472.2857142857143,True,206.0,482.0,True,0.07125714285714284,1.0,False,386.0,245.27362857142853,0.9959002049897505,False,0.1298142857142857,1.0,False,386.0,245.24976428571426,0.9968001599920004,False,0.25004285714285707,1.0,False,386.0,244.92955714285713,0.9963501824908755,False,0.3725142857142857,0.9618519074046298,False,386.0,244.66959285714287,0.9959502024898755,False
2022-01-05,6500,779,0.11984615384615385,273.00256739409497,359.0,359.0,326.5,0.03209242618741977,0.07060333761232349,0.19768934531450577,0.2772785622593068,258.1475609756098,287.7113928112965,True,349.0,373.0,True,0.11448151476251606,1.0,False,309.7625160462131,186.09614473684212,1.0,False,0.21112843388960204,1.0,False,309.7625160462131,186.13589775353014,1.0,False,0.38462650834403084,1.0,False,309.7625160462131,186.08548164313223,1.0,False,0.5309730423620025,1.0,False,309.7625160462131,186.13451964056483,1.0,False
