t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2023-11-17,2026-02-25,565,566,831.0,2026-02-26,1,277.0,166.20000000000002,False,0.02089054692313972,0.24701086212331277,6.47095214141925,-0.015870773203510546,0.000273017647589026,0.0015082577404750197,0.0015327687521599132,0.4280137666904232,11.919074784207194,1.391720177501381,0.37182333401214906,True
2023-10-20,2026-02-25,585,586,859.0,2026-02-26,1,286.33333333333326,171.8,False,0.0235345634477734,0.3245711465328813,6.439442306787154,-0.005873471169807087,0.0006470774536448054,-0.00047810306424984634,0.0008045444494001174,0.5658030828193653,11.568801324414556,-0.6363367189309979,0.3570440046532031,True
2023-09-22,2026-02-25,605,606,887.0,2026-02-26,1,295.6666666666665,177.4,False,0.023673842888059814,0.3396332072756554,6.428799436557336,-0.0037380306191553184,-4.434658818712158e-05,-0.000569393499875559,0.0005711178316112852,0.6300170238224806,11.398628598196263,-1.6485233218860218,0.36175689376719344,True
2023-08-25,2026-02-25,625,626,915.0,2026-02-26,1,305.0,183.0,False,0.02331821360560291,0.34038066768358444,6.42872593743247,-0.003724390183002772,-5.575537327281099e-05,-0.0005662863260759926,0.0005690244851932437,0.6305455846539264,11.395284546462868,-1.668937934536446,0.36217255206712506,True
2023-07-27,2026-02-25,645,646,944.0,2026-02-26,1,314.6666666666665,188.8,False,0.023070258652399516,0.34382499495044516,6.428428180859433,-0.0036770877535520136,-6.104649876258032e-05,-0.0005613465102832924,0.0005646561605246154,0.6323465096971783,11.393415054669132,-1.6791207463537918,0.36142744754562095,True
2025-05-08,2026-03-04,205,206,300.0,2026-04-07,34,100.0,60.0,False,0.010496261462074311,0.022695329964126626,7.129951253841276,-0.47206070564562413,0.005431691940815182,-0.0010722109862140172,0.0055365073592360215,0.1,9.770384511996363,-0.19489342792717734,0.8726705379153439,True
2025-04-07,2026-03-04,225,226,331.0,2026-03-17,13,110.33333333333331,66.2,False,0.016637750669540024,0.06256013289924217,6.464542331334252,-0.003360117071830347,-0.000337511136873124,-0.00026084329133304555,0.0004265594801980665,0.712784213106234,9.629243969182719,-2.4836312732829815,0.5830968465263676,True
2025-03-10,2026-03-04,245,246,359.0,2026-04-27,54,119.66666666666663,71.8,False,0.021711439632372317,0.11596110628389625,7.2635311306883,-0.5451384341454476,0.0009913144700742383,-0.005014821862926698,0.00511186293785995,0.1,13.0,-1.3756355058109346,0.8203217929205917,True
2025-02-10,2026-03-04,265,266,387.0,2026-03-14,10,129.0,77.4,False,0.023561614716209787,0.14766981701734022,6.636640103537058,-0.10616684428916773,-0.0035907027233690334,0.00308823448806257,0.0047360678099947935,0.20573907333359293,12.975338189983262,2.431284802613772,0.35544228316799287,True
2025-01-13,2026-03-04,285,286,415.0,2026-03-13,9,138.33333333333326,83.0,False,0.023315718032410036,0.15547609430691922,6.592234650255854,-0.07218650112317164,-0.00260152810126773,0.002297244631073261,0.003470631261986874,0.25028766417399223,13.0,2.418229016737568,0.40044567792653996,True
2024-12-06,2026-03-04,305,306,453.0,2026-03-13,9,151.0,90.60000000000001,False,0.02327440264779676,0.16575953249520128,6.544164537663949,-0.04082296542335684,-0.001442024650224018,0.0019871486038506576,0.0024552382095510243,0.32126934457559153,13.0,2.19854701232876,0.41090067050474105,True
