t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2022-02-25,2022-11-11,180,181,259.0,2023-02-05,86,86.33333333333331,51.800000000000004,False,0.022211074024837175,0.08929305748996019,5.318695797759239,0.42888756699151953,0.010079851278454184,-0.02064238055129644,0.0229719671909111,0.1,10.83276314500116,-1.1165455333269059,0.17234791021816134,True
2022-02-11,2022-11-11,190,191,273.0,2023-02-10,91,91.0,54.6,False,0.02396053629343865,0.10965449419861545,5.241307041744517,0.4745283806755152,0.008757581112758747,-0.019584960545746925,0.021453808671772302,0.1,10.754061784790656,-1.1503079252603594,0.205676778524975,True
2022-01-28,2022-11-11,200,201,287.0,2023-02-02,83,95.66666666666663,57.400000000000006,False,0.026344261888332148,0.13949804702264698,5.227744205806687,0.4857838016730706,0.017619968234637552,-0.008973287138577958,0.01977329417828514,0.1,9.748316557666666,-0.47103454157964114,0.2520196348714637,True
2022-10-06,2022-11-17,30,31,42.0,2022-11-30,13,14.0,8.4,False,0.007161651276240466,0.0015899667190767775,6.318258799624032,-0.11235405054698282,0.003767903330973002,-0.0006881845197387517,0.003830234124014549,0.28456908762207234,10.589678577596537,-0.1806526685476907,0.7882579435158353,True
2022-09-22,2022-11-17,40,41,56.0,2022-11-27,10,18.666666666666657,11.200000000000001,False,0.01048349207616755,0.004506047850553781,6.743757681508067,-0.5198648174202425,0.007650244314661915,0.0008782686174159116,0.007700493090598459,0.1,9.143533306750847,0.11430228660492454,0.7383424532170739,True
2022-09-08,2022-11-17,50,51,70.0,2022-12-10,23,23.33333333333333,14.0,False,0.017895617651051177,0.01633290968674334,6.079906537238001,-0.0019602162786153125,-0.0005996762414005447,0.0007783361050737541,0.000982557218161704,0.9,6.0,2.2272632830617884,0.29925223321081607,True
2022-08-25,2022-11-17,60,61,84.0,2022-12-15,28,28.0,16.8,False,0.01676210860864478,0.017139065385488213,6.068663454286874,-0.0014641093349254707,-0.0009424946285230805,0.0002878561189484894,0.000985473119882499,0.9,6.0,2.8451714025234205,0.22285377024287192,True
2022-08-11,2022-11-17,70,71,98.0,2022-12-19,32,32.66666666666666,19.6,False,0.01856456906873227,0.02446966895424889,6.040786140880154,-0.0006166046733153291,-0.0008898673782555328,-0.00045289108911302146,0.000998485998640619,0.9,6.0,-2.670816877344551,0.09263094437300086,True
2022-07-27,2022-11-17,80,81,113.0,2022-12-24,37,37.66666666666666,22.6,False,0.01615068724151918,0.021128420568243003,6.030602238160416,-0.0003373243252110302,-0.0005701357680274602,-0.0008166533677623567,0.0009959806810685944,0.8897847836602986,6.0,-2.180270725806784,0.05022621714061495,True
2022-07-13,2022-11-17,90,91,127.0,2022-12-29,42,42.333333333333314,25.400000000000002,False,0.013876192341038082,0.017521932963579036,6.037025849929496,-0.00041127897073697176,-0.0003094593701036825,-0.0008818520445009248,0.000934573769231423,0.9,6.0,-1.908290359271844,0.066010675284927,True
